"7553,George W. Bush,3-May-02,52,38,10,0,0,0,1,To Restore Nondiscriminatory Trade Treatment (Normal Trade Relations Treatment) to the Products of Afghanistan,Afghanistan,76.9,1,1,1,2,3,4,2,Public Law 99-100 and Trade Act 1974,13,R,212,221,1,50,49,0,75.5299987792969,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,0,1,1,0,0,1,0,0,1,0,23.5300006866455,1,23.5299987792969,0,1";
"7554,George W. Bush,3-May-02,52,38,10,0,0,0,1,To Extend Duty-Free Treatment for Certain Agricultural Products of Israel,Israel,""-5,389.00"",1,2,3,2,7,1,2,Israel Free Trade Area Implementation Act 1985 and Trade Act 1974,6,R,212,221,1,50,49,0,75.5299987792969,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,0,0,1,1,0,0,1,0,0,0,23.5300006866455,1,23.5299987792969,0,1";
"7561,George W. Bush,16-May-02,52,38,10,0,0,0,1,To Designate the Republic of Cote d'Ivoire as a Beneficiary Sub-Saharan African Country,Cote d'Ivoire,"""",1,1,1,2,7,1,2,Trade Act 1974 and AGOA,13,R,212,221,1,50,49,0,76.2699966430664,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,0,1,1,0,0,0,1,0,0,0,24.2700004577637,1,24.2699966430664,0,1";
"7576,George W. Bush,3-Jul-02,54,36,10,0,0,0,1,To Provide for the Efficient and Fair Administration of Safeguard Measures on Imports of Certain Steel Products,None Listed,"""",3,1,1,1,5,1,2,Trade Act 1974 and Title 3 Section 301,7,R,212,221,1,50,49,0,75.4800033569336,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,1,1,0,0,1,0,1,0,0,0,21.4799995422363,1,21.4800033569336,0,1";
"7586,George W. Bush,28-Aug-02,46,43,11,0,0,0,1,To Modify Duty-Free Treatment Under the Generalized System of Preferences for Argentina,Argentina,906.6,1,1,1,1,4,4,2,Trade Act 1974 and Title 3 Section 301,13,R,212,221,1,50,49,0,66.2200012207031,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,1,1,0,0,0,1,0,0,0,0,20.2199993133545,1,20.2200012207031,0,1";
"7585,George W. Bush,28-Aug-02,46,43,11,0,0,0,1,To Implement an Agreement Regarding Imports of Line Pipe Under Section 203 of the Trade Act of 1974,Korea,""-12,996.00"",1,1,1,1,7,1,2,Trade Act 1974,7,R,212,221,1,50,49,0,66.2200012207031,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,1,1,0,0,1,0,1,0,0,0,20.2199993133545,1,20.2200012207031,0,1";
"7616,George W. Bush,31-Oct-02,50,40,10,0,0,0,1,To Implement the Andean Trade Promotion and Drug Eradication Act,""Bolivia, Colombia, Ecuador, and Peru"",31.5,3,1,1,2,7,4,2,Trade Act 1974,17,R,212,221,1,48,50,0,63.4599990844727,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,0,1,1,0,0,1,0,0,0,0,13.460000038147,1,13.4599990844727,0,0";
"7626,George W. Bush,13-Nov-02,47,39,14,0,0,0,1,To Implement Modifications to the Caribbean Basin Economic Recovery Act and the African Growth and Opportunity Act,None Listed,"""",3,1,1,2,7,1,2,Trade Act 1974,14,R,212,221,1,48,50,1,66.3399963378906,177.100006103516,177.800003051758,178.800003051758,179.800003051758,179.800003051758,179.899993896484,180.100006103516,180.699996948242,181,181.300003051758,181.300003051758,180.899993896484,1.60000002384186,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,5.80000019073486,5.80000019073486,5.80000019073486,5.69999980926514,5.69999980926514,5.69999980926514,5.90000009536743,6,5.80000019073486,""10,333.30"",""10,426.60"",""10,527.40"",""10,591.10"",""10,469.60"",10128,341.600006103516,""10,500.20"",693.099975585938,1164.69995117188,-471.600006103516,7,0,1,1,0,0,0,1,0,0,0,19.3400001525879,1,19.3399963378906,0,0";
"7637,George W. Bush,10-Jan-03,47,39,14,0,0,0,0,To Modify Duty-Free Treatment Under the Generalized System of Preferences,""Afghanistan, Chile, sub-Saharan African countries"",76.9,3,1,1,2,4,4,2,Trade Act 1974,17,R,204,229,1,48,51,1,57.560001373291,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,1,1,0,0,1,0,0,0,0,10.5600004196167,1,10.560001373291,0,0";
"7641,George W. Bush,17-Jan-03,47,39,14,0,0,0,0,To Modify Rules of Origin Under the North American Free Trade Agreement,Canada and Mexico,-51671,3,1,1,2,7,1,2,""Trade Act 1974, NAFTA, and Title 3 Section 301"",17,R,204,229,1,48,51,1,58.4000015258789,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,1,1,0,0,0,1,0,0,0,11.3999996185303,1,11.4000015258789,0,0";
"7657,George W. Bush,28-Mar-03,48,44,8,0,0,0,0,To Take Certain Actions Under the African Growth and Opportunity Act With Respect to the Republic of The Gambia and the Democratic Republic of Congo,Gambia and Congo,26.5,3,1,1,2,7,1,2,Trade Act 1974 and AGOA,13,R,204,229,1,48,51,1,70.8199996948242,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,1,1,0,0,0,1,0,0,0,22.8199996948242,1,22.8199996948242,0,0";
"7689,George W. Bush,30-Jun-03,35,48,17,0,0,0,0,To Modify Duty-Free Treatment Under the Generalized System of Preferences,Certain beneficiary developing countries,"""",3,1,1,2,4,1,2,Trade Act 1974,17,R,204,229,1,48,51,1,61.2700004577637,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,1,1,0,0,0,1,0,0,0,26.2700004577637,1,26.2700004577637,0,0";
"7696,George W. Bush,27-Aug-03,39,46,15,0,0,0,0,To Extend Duty-Free Treatment for Certain Agricultural Products of Israel,Israel,""-5,876.50"",1,2,3,2,7,1,2,Israel Free Trade Area Implementation Act 1985 and Trade Act 1974,6,R,204,229,1,48,51,1,59.1699981689453,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,0,1,1,0,0,1,0,0,0,20.1700000762939,1,20.1699981689453,0,0";
"7741,George W. Bush,4-Dec-03,45,42,13,0,0,0,0,To Provide for the Termination of Action Taken With Regard to Imports of Certain Steel Products,None Listed,"""",2,1,1,2,7,1,2,Trade Act 1974 and Title 3 Section 301,7,R,204,229,1,48,51,1,55.6699981689453,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,1,1,0,1,0,1,0,0,0,10.6700000762939,1,10.6699981689453,0,0";
"7748,George W. Bush,30-Dec-03,45,42,13,0,0,0,0,""To Take Certain Actions Under the African Growth and Opportunity Act, and for Other Purposes"",""Angola, State of Eritrea, and Central African Republic"",-3776.4,3,1,1,2,7,4,2,""Trade Act 1974, AGOA, and Title 3 Section 301"",13,R,204,229,1,48,51,1,60.25,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,1,1,0,0,1,0,0,0,0,15.25,1,15.25,0,0";
"7746,George W. Bush,30-Dec-03,45,42,13,0,0,0,0,To Implement the United States-Chile Free Trade Agreement,Chile,-990.4,1,2,3,2,4,4,2,""Chile Free Trade Agreement Implementation Act, Trade Act 1974, and Title 3 Section 301"",17,R,204,229,1,48,51,1,60.25,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,0,1,0,0,1,0,0,0,0,15.25,1,15.25,0,0";
"7747,George W. Bush,30-Dec-03,45,42,13,0,0,0,0,To Implement the United States-Singapore Free Trade Agreement,Singapore,""1,422.40"",1,2,3,2,7,4,2,""Singapore Free Trade Agreement Implementation Act, Trade Act 974, and Title 3 Section 301"",17,R,204,229,1,48,51,1,60.25,181.699996948242,183.100006103516,184.199996948242,183.800003051758,183.5,183.699996948242,183.899993896484,184.600006103516,185.199996948242,185,184.5,184.300003051758,2.29999995231628,5.80000019073486,5.90000009536743,5.90000009536743,6,6.09999990463257,6.30000019073486,6.19999980926514,6.09999990463257,6.09999990463257,6,5.80000019073486,5.7,6,""10,705.60"",""10,831.80"",""11,086.10"",""11,219.50"",""10,960.80"",10469.599609375,491.200012207031,""11,039.30"",724,1263.19995117188,-539.200012207031,6.2,0,0,1,0,0,1,0,0,0,0,15.25,1,15.25,0,0";
"7758,George W. Bush,1-Mar-04,42,51,7,0,0,1,1,To Modify Duty-Free Treatment Under the Generalized System of Preferences,""Algeria, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Poland, Slovakia, Antigua, Barbuda, Bahrain, and Barbados"","""",3,1,1,3,4,4,2,Trade Act 1974,13,R,204,229,1,48,51,1,50.3499984741211,185.199996948242,186.199996948242,187.399993896484,188,189.100006103516,189.699996948242,189.399993896484,189.5,189.899993896484,190.899993896484,191,190.300003051758,2.70000004768372,5.69999980926514,5.59999990463257,5.80000019073486,5.59999990463257,5.59999990463257,5.59999990463257,5.5,5.40000009536743,5.40000009536743,5.40000009536743,5.40000009536743,5.4,5.5,""11,430.90"",""11,649.30"",""11,799.40"",""11,970.30"",""11,712.50"",10960.7998046875,751.700012207031,""11,788.00"",818.799987792969,1469.69995117188,-650.900024414063,1.8,0,1,0,0,0,1,0,0,0,0,8.35000038146973,1,8.34999847412109,0,0";
"7800,George W. Bush,30-Jun-04,36,51,13,0,0,1,1,To Modify Duty-Free Treatment Under the Generalized System of Preferences,Certain beneficiary developing countries,"""",3,1,1,2,4,1,2,Trade Act 1974,13,R,204,229,1,48,51,1,47.0900001525879,185.199996948242,186.199996948242,187.399993896484,188,189.100006103516,189.699996948242,189.399993896484,189.5,189.899993896484,190.899993896484,191,190.300003051758,2.70000004768372,5.69999980926514,5.59999990463257,5.80000019073486,5.59999990463257,5.59999990463257,5.59999990463257,5.5,5.40000009536743,5.40000009536743,5.40000009536743,5.40000009536743,5.4,5.5,""11,430.90"",""11,649.30"",""11,799.40"",""11,970.30"",""11,712.50"",10960.7998046875,751.700012207031,""11,788.00"",818.799987792969,1469.69995117188,-650.900024414063,1.8,0,1,1,0,0,0,1,0,0,0,11.0900001525879,1,11.0900001525879,0,0";
"7808,George W. Bush,7-Sep-04,40,51,9,0,0,1,1,""To Modify the Generalized System of Preferences, and for Other Purposes"",Iraq,""-7,657.10"",1,1,1,2,4,4,2,""Trade Act 1974, AGOA, and NAFTA"",13,R,204,229,1,48,51,1,51.4799995422363,185.199996948242,186.199996948242,187.399993896484,188,189.100006103516,189.699996948242,189.399993896484,189.5,189.899993896484,190.899993896484,191,190.300003051758,2.70000004768372,5.69999980926514,5.59999990463257,5.80000019073486,5.59999990463257,5.59999990463257,5.59999990463257,5.5,5.40000009536743,5.40000009536743,5.40000009536743,5.40000009536743,5.4,5.5,""11,430.90"",""11,649.30"",""11,799.40"",""11,970.30"",""11,712.50"",10960.7998046875,751.700012207031,""11,788.00"",818.799987792969,1469.69995117188,-650.900024414063,1.8,0,1,1,0,0,1,0,0,0,0,11.4799995422363,1,11.4799995422363,0,0";
"7826,George W. Bush,4-Oct-04,40,51,9,0,0,1,1,To Implement the 2004 United States-Israel Agreement on Trade in Agricultural Products,Israel,""-5,382.40"",1,1,1,2,7,1,2,Trade Act 1974 and Israel Free Trade Area Implementation Act 1985,6,R,204,229,1,48,51,1,49.8400001525879,185.199996948242,186.199996948242,187.399993896484,188,189.100006103516,189.699996948242,189.399993896484,189.5,189.899993896484,190.899993896484,191,190.300003051758,2.70000004768372,5.69999980926514,5.59999990463257,5.80000019073486,5.59999990463257,5.59999990463257,5.59999990463257,5.5,5.40000009536743,5.40000009536743,5.40000009536743,5.40000009536743,5.4,5.5,""11,430.90"",""11,649.30"",""11,799.40"",""11,970.30"",""11,712.50"",10960.7998046875,751.700012207031,""11,788.00"",818.799987792969,1469.69995117188,-650.900024414063,1.8,0,1,1,1,0,0,1,0,0,0,9.84000015258789,1,9.84000015258789,0,0";
